,id,nome,posição,idade,data_nascimento,nacionalidade,time,liga,total_chutes,chutes_no_gol,gols,gols_sofridos,assistências,defesas,total_passes,passes_chaves,%passes_certos,desarmes,dribles_tentados,dribles_realizados,faltas_sofridas,faltas_cometidas,total_jogos,minutos_jogados,jogos_escalados
189,10527,Caio Paulista,Midfielder,22,11/05/1998,Brazil,Avai,Serie A,40.0,7.0,0,0.0,0.0,0.0,480.0,22.0,80.0,24.0,113.0,75.0,31.0,19.0,26,2020,23
190,10066,Gustavo Ferrareis,Midfielder,24,02/01/1996,Brazil,Avai,Serie A,,,0,,,,,,,,,,,,8,423,5
173,10368,Brenner Marlos Varanda de Oliveira,Attacker,26,01/03/1994,Brazil,Avai,Serie A,,,2,,,,,,,,,,,,14,934,12
168,10533,André Francisco Moritz,Midfielder,34,06/08/1986,Brazil,Avai,Serie A,,,0,,,,,,,,,,,,4,107,0
146,10540,Jean Hebert de Freitas,Attacker,21,21/02/1999,Brazil,Avai,Serie A,,,0,,,,,,,,,,,,0,0,0
152,10582,Vinícius  Vasconcelos Araújo,Attacker,27,22/02/1993,Brazil,Avai,Serie A,,,1,,,,,,,,,,,,15,997,10
149,78021,Matheus Lucas Jacintho Ferreira,Attacker,22,08/08/1998,Brazil,Avai,Serie A,,,0,,,,,,,,,,,,4,114,0
191,80525,Felipinho,Midfielder,21,03/02/1998,Brazil,Bahia,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
192,10014,Everson Bispo Pereira,Defender,23,24/07/1997,Brazil,Bahia,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
194,10033,Flavio,Midfielder,24,10/02/1996,Brazil,Bahia,Serie A,14.0,3.0,0,0.0,1.0,0.0,962.0,26.0,86.0,55.0,24.0,19.0,22.0,48.0,28,2334,27
195,10036,Douglas Augusto  Soares Gomes,Midfielder,23,13/01/1997,Brazil,Bahia,Serie A,8.0,3.0,0,0.0,0.0,0.0,192.0,8.0,85.0,7.0,6.0,5.0,6.0,16.0,7,595,7
196,10026,Caique de Jesus da Silva,Attacker,20,18/07/2000,Brazil,Bahia,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
197,10032,Fernando Medeiros,Midfielder,24,10/02/1996,Brazil,Bahia,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
198,10016,Paulo Victor da Silva,Defender,25,03/01/1995,Brazil,Bahia,Serie A,1.0,0.0,0,0.0,0.0,0.0,47.0,2.0,72.0,5.0,2.0,1.0,0.0,3.0,2,180,2
199,10011,Fernando Augusto de Castro Ribeiro,Goalkeeper,23,30/03/1997,Brazil,Bahia,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
202,10017,Ignacio da Silva Oliveira,Defender,24,01/12/1996,Brazil,Bahia,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
204,10023,Alexandre Rodrigues Soares,Defender,30,08/05/1990,Brazil,Bahia,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
206,10039,Arthur Caike do Nascimento Cruz,Attacker,28,15/06/1992,Brazil,Bahia,Serie A,38.0,13.0,6,0.0,0.0,0.0,184.0,8.0,67.0,8.0,20.0,9.0,18.0,23.0,29,1112,9
207,10030,Yuri Lima Lara,Midfielder,26,20/04/1994,Brazil,Bahia,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
209,10013,Moisés,Defender,25,11/03/1995,Brazil,Bahia,Serie A,19.0,4.0,0,0.0,2.0,0.0,787.0,27.0,80.0,46.0,39.0,27.0,17.0,48.0,30,2568,30
211,42163,Lucca,Attacker,30,14/02/1990,Brazil,Bahia,Serie A,18.0,6.0,0,0.0,0.0,0.0,232.0,12.0,76.0,9.0,27.0,14.0,20.0,14.0,17,869,10
212,10012,Douglas Friedrich,Goalkeeper,32,12/12/1988,Brazil,Bahia,Serie A,0.0,0.0,0,36.0,0.0,106.0,375.0,2.0,57.0,2.0,0.0,0.0,8.0,0.0,37,3330,37
213,10010,Anderson,Goalkeeper,37,20/11/1983,Brazil,Bahia,Serie A,0.0,0.0,0,2.0,0.0,1.0,6.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,1,90,1
214,10015,Nino Paraíba,Defender,34,10/01/1986,Brazil,Bahia,Serie A,19.0,11.0,2,0.0,3.0,0.0,616.0,30.0,69.0,46.0,45.0,21.0,39.0,40.0,29,2501,28
215,33336,Wanderson,Defender,29,07/02/1991,Brazil,Bahia,Serie A,1.0,0.0,0,0.0,0.0,0.0,194.0,0.0,73.0,2.0,1.0,1.0,1.0,5.0,7,486,5
216,10022,Ernando,Defender,32,17/04/1988,Brazil,Bahia,Serie A,1.0,1.0,1,0.0,0.0,0.0,198.0,1.0,82.0,2.0,0.0,0.0,4.0,2.0,8,720,8
217,374,João Pedro,Defender,24,15/11/1996,Brazil,Bahia,Serie A,14.0,4.0,1,0.0,0.0,0.0,247.0,12.0,78.0,18.0,28.0,25.0,11.0,23.0,12,890,11
218,10024,Lucas Fonseca,Defender,35,02/08/1985,Brazil,Bahia,Serie A,9.0,2.0,0,0.0,1.0,0.0,964.0,3.0,81.0,13.0,2.0,1.0,7.0,9.0,35,3114,35
221,10034,Elton,Midfielder,30,17/03/1990,Brazil,Bahia,Serie A,7.0,1.0,0,0.0,0.0,0.0,238.0,4.0,85.0,6.0,5.0,4.0,1.0,16.0,9,607,7
222,10027,Ramires,Midfielder,20,10/08/2000,Brazil,Bahia,Serie A,9.0,3.0,0,0.0,0.0,0.0,155.0,9.0,89.0,11.0,7.0,3.0,7.0,3.0,14,761,9
223,10031,Gregore,Midfielder,26,02/03/1994,Brazil,Bahia,Serie A,25.0,2.0,0,0.0,4.0,0.0,1622.0,28.0,84.0,79.0,58.0,40.0,24.0,113.0,34,3013,34
224,10035,Marco Antonio,Midfielder,23,01/10/1997,Brazil,Bahia,Serie A,6.0,3.0,1,0.0,1.0,0.0,93.0,9.0,80.0,10.0,16.0,10.0,11.0,3.0,6,344,3
225,64032,Edson,Midfielder,22,24/04/1998,Brazil,Bahia,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
226,10042,Elber,Attacker,28,27/05/1992,Brazil,Bahia,Serie A,27.0,15.0,3,0.0,2.0,0.0,518.0,29.0,77.0,16.0,68.0,40.0,65.0,13.0,31,1867,24
227,10041,Gilberto,Attacker,31,05/06/1989,Brazil,Bahia,Serie A,73.0,31.0,14,0.0,3.0,0.0,293.0,18.0,70.0,18.0,24.0,10.0,21.0,29.0,32,2347,27
228,10038,Rogerio,Attacker,30,24/12/1990,Brazil,Bahia,Serie A,20.0,9.0,1,0.0,0.0,0.0,59.0,6.0,72.0,4.0,17.0,11.0,15.0,11.0,13,347,1
231,10040,Artur,Attacker,22,15/02/1998,Brazil,Bahia,Serie A,61.0,18.0,7,0.0,3.0,0.0,695.0,55.0,76.0,29.0,106.0,67.0,46.0,18.0,32,2828,32
232,10025,Shaylon,Midfielder,23,27/04/1997,Brazil,Bahia,Serie A,4.0,1.0,0,0.0,0.0,0.0,52.0,5.0,79.0,2.0,2.0,2.0,2.0,4.0,8,185,1
233,10044,Fernandão,Attacker,33,27/03/1987,Brazil,Bahia,Serie A,40.0,11.0,5,0.0,0.0,0.0,147.0,13.0,55.0,2.0,9.0,8.0,15.0,13.0,32,1084,11
205,9706,Giovanni Palmieri dos Santos,Defender,31,23/06/1989,Brazil,Bahia,Serie A,,,0,,,,,,,,,,,,10,757,8
219,9912,Juninho,Defender,25,01/02/1995,Brazil,Bahia,Serie A,,,1,,,,,,,,,,,,27,2430,27
210,9927,A. Guerra,Midfielder,35,09/07/1985,Venezuela,Bahia,Serie A,,,1,,,,,,,,,,,,17,696,8
208,10019,Ezequiel Jacinto de Biasi,Defender,27,22/02/1993,Brazil,Bahia,Serie A,,,0,,,,,,,,,,,,6,444,5
230,10020,Jackson,Defender,30,01/05/1990,Brazil,Bahia,Serie A,,,0,,,,,,,,,,,,1,90,1
193,10028,Nilton Ferreira Júnior,Midfielder,33,21/04/1987,Brazil,Bahia,Serie A,,,0,,,,,,,,,,,,1,4,0
200,10037,Clayton da Silveira da Silva,Attacker,25,23/10/1995,Brazil,Bahia,Serie A,,,0,,,,,,,,,,,,1,16,0
201,10043,Iago Antônio Silva Santos,Attacker,24,11/03/1996,Brazil,Bahia,Serie A,,,0,,,,,,,,,,,,0,0,0
220,10167,Ronaldo,Midfielder,24,23/10/1996,Brazil,Bahia,Serie A,,,0,,,,,,,,,,,,14,842,10
229,10232,Marllon,Defender,28,16/04/1992,Brazil,Bahia,Serie A,,,0,,,,,,,,,,,,0,0,0
203,10330,Guilherme Milhomen Gusmão,Midfielder,32,22/10/1988,Brazil,Bahia,Serie A,,,0,,,,,,,,,,,,0,0,0
894,10056,Fernando Costanza,Defender,22,29/11/1998,Brazil,Botafogo,Serie A,7.0,2.0,0,0.0,1.0,0.0,514.0,8.0,76.0,40.0,33.0,19.0,15.0,32.0,22,1681,19
895,10046,Lucas Silva Alves,Goalkeeper,20,11/12/1999,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
897,141592,Alessandro Scheppa,Attacker,23,14/06/1997,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
898,80475,Lucas Campos,Attacker,23,30/10/1997,Brazil,Botafogo,Serie A,7.0,3.0,0,0.0,0.0,0.0,91.0,3.0,85.0,9.0,12.0,7.0,12.0,13.0,10,368,3
899,10055,Victor Lindenberg Tavares Vieira,Defender,23,17/12/1997,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
900,10077,Luis Henrique,Attacker,19,14/12/2001,Brazil,Botafogo,Serie A,2.0,2.0,0,0.0,1.0,0.0,23.0,2.0,80.0,1.0,7.0,5.0,3.0,0.0,2,123,1
901,10058,Gláuber Siqueira dos Santos Lima,Defender,20,22/05/2000,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
902,10068,João Paulo,Midfielder,29,08/03/1991,Brazil,Botafogo,Serie A,37.0,12.0,3,0.0,2.0,0.0,1359.0,46.0,82.0,69.0,33.0,23.0,53.0,40.0,36,2969,36
903,10065,Jean,Midfielder,26,26/09/1994,Brazil,Botafogo,Serie A,3.0,0.0,0,0.0,0.0,0.0,55.0,0.0,85.0,14.0,3.0,1.0,2.0,6.0,8,175,1
904,10063,Wenderson da Silva Costa Ferreira,Midfielder,22,07/06/1998,Brazil,Botafogo,Serie A,1.0,0.0,0,0.0,0.0,0.0,63.0,0.0,90.0,1.0,0.0,0.0,4.0,0.0,4,165,2
905,10078,Igor Cássio Vieira dos Santos,Attacker,22,30/06/1998,Brazil,Botafogo,Serie A,10.0,5.0,2,0.0,0.0,0.0,87.0,6.0,71.0,5.0,11.0,6.0,5.0,8.0,12,632,6
906,10067,Alex Paulo Menezes Santana,Midfielder,25,13/05/1995,Brazil,Botafogo,Serie A,35.0,14.0,5,0.0,1.0,0.0,495.0,10.0,84.0,9.0,57.0,38.0,33.0,16.0,24,1685,19
907,10060,Rickson Barbosa Sá da Conceição,Midfielder,22,04/03/1998,Brazil,Botafogo,Serie A,1.0,0.0,0,0.0,0.0,0.0,59.0,0.0,78.0,1.0,2.0,2.0,7.0,3.0,6,227,2
908,10057,Jonathan,Defender,22,03/03/1998,Brazil,Botafogo,Serie A,1.0,1.0,0,0.0,1.0,0.0,98.0,2.0,89.0,1.0,2.0,2.0,3.0,3.0,5,368,4
909,10050,J. Carli,Defender,34,19/10/1986,Argentina,Botafogo,Serie A,7.0,1.0,0,0.0,0.0,0.0,966.0,3.0,80.0,11.0,6.0,5.0,17.0,22.0,25,2250,25
910,80567,Renan Gorne Silva,Attacker,24,22/02/1996,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
911,10076,Rodrigo Pimpão Vianna,Attacker,33,23/10/1987,Brazil,Botafogo,Serie A,15.0,5.0,0,0.0,3.0,0.0,193.0,10.0,67.0,13.0,20.0,10.0,6.0,27.0,19,1007,11
912,10054,Gilson Gomes do Nascimento,Defender,34,14/05/1986,Brazil,Botafogo,Serie A,3.0,0.0,0,0.0,1.0,0.0,614.0,21.0,86.0,22.0,23.0,18.0,13.0,20.0,18,1510,18
913,10075,Luiz Henrique Pachu Lira,Attacker,24,26/02/1996,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
914,10074,Erik,Attacker,26,18/07/1994,Brazil,Botafogo,Serie A,9.0,4.0,1,0.0,1.0,0.0,179.0,10.0,80.0,5.0,26.0,13.0,22.0,11.0,10,828,10
915,10071,L. Valencia,Midfielder,29,25/04/1991,Chile,Botafogo,Serie A,27.0,7.0,1,0.0,1.0,0.0,242.0,14.0,75.0,15.0,14.0,10.0,10.0,7.0,21,942,9
916,41810,Vinicius Rodolfo de Souza Oliveira,Attacker,25,27/03/1995,Brazil,Botafogo,Serie A,5.0,1.0,0,0.0,0.0,0.0,65.0,5.0,74.0,3.0,5.0,3.0,8.0,8.0,11,349,3
917,10062,Gustavo Costa da Silva Machado,Midfielder,24,08/06/1996,Brazil,Botafogo,Serie A,16.0,5.0,0,0.0,1.0,0.0,939.0,18.0,87.0,21.0,18.0,17.0,17.0,10.0,21,1499,18
918,10061,Yuri Antônio Costa da Silva,Defender,24,08/01/1996,Brazil,Botafogo,Serie A,5.0,2.0,0,0.0,0.0,0.0,298.0,11.0,80.0,27.0,13.0,7.0,14.0,27.0,17,1081,11
922,10070,Alan Santos da Silva,Midfielder,29,24/04/1991,Brazil,Botafogo,Serie A,1.0,0.0,0,0.0,0.0,0.0,41.0,1.0,91.0,1.0,0.0,0.0,3.0,5.0,4,114,1
923,10051,Gabriel,Defender,25,14/03/1995,Brazil,Botafogo,Serie A,14.0,2.0,1,0.0,1.0,0.0,1637.0,3.0,86.0,21.0,3.0,3.0,25.0,22.0,34,3003,34
924,10072,Diego Souza,Attacker,35,17/06/1985,Brazil,Botafogo,Serie A,40.0,17.0,7,0.0,1.0,0.0,571.0,29.0,75.0,3.0,40.0,26.0,53.0,31.0,32,2628,30
925,10073,Luiz Fernando,Attacker,24,16/10/1996,Brazil,Botafogo,Serie A,28.0,7.0,1,0.0,0.0,0.0,426.0,19.0,75.0,20.0,79.0,48.0,39.0,30.0,32,2128,27
927,10045,Diego Cavalieri,Goalkeeper,38,01/12/1982,Brazil,Botafogo,Serie A,0.0,0.0,0,11.0,0.0,35.0,122.0,0.0,72.0,0.0,0.0,0.0,1.0,1.0,9,764,8
928,2497,R. Fernández,Goalkeeper,32,29/03/1988,Paraguay,Botafogo,Serie A,0.0,0.0,0,33.0,0.0,115.0,549.0,0.0,70.0,0.0,0.0,0.0,4.0,0.0,30,2656,30
930,10047,Diego,Goalkeeper,22,28/07/1998,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
931,10048,Marcinho,Defender,24,16/05/1996,Brazil,Botafogo,Serie A,27.0,7.0,1,0.0,4.0,0.0,796.0,31.0,80.0,18.0,24.0,8.0,15.0,30.0,25,2102,23
932,10049,Lucas Barros,Defender,21,21/08/1999,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,154.0,1.0,68.0,11.0,7.0,3.0,4.0,9.0,12,553,5
933,10052,Marcelo Benevenuto,Defender,24,07/01/1996,Brazil,Botafogo,Serie A,10.0,5.0,2,0.0,1.0,0.0,683.0,4.0,84.0,9.0,2.0,2.0,15.0,9.0,17,1454,17
934,10053,Helerson,Defender,23,28/10/1997,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
935,10059,Kanu,Defender,23,07/03/1997,Brazil,Botafogo,Serie A,1.0,0.0,0,0.0,0.0,0.0,65.0,1.0,82.0,2.0,0.0,0.0,1.0,2.0,3,133,0
936,10064,Rhuan,Midfielder,20,25/01/2000,Brazil,Botafogo,Serie A,15.0,5.0,1,0.0,0.0,0.0,70.0,4.0,77.0,3.0,15.0,3.0,21.0,5.0,10,594,6
937,10069,Cícero,Midfielder,36,26/08/1984,Brazil,Botafogo,Serie A,24.0,10.0,3,0.0,1.0,0.0,1416.0,18.0,88.0,31.0,14.0,9.0,50.0,24.0,32,2803,32
938,180236,Caio Alexandre,Midfielder,21,24/02/1999,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
929,9591,Saulo,Goalkeeper,25,20/04/1995,Brazil,Botafogo,Serie A,,,0,,,,,,,,,,,,0,0,0
921,9793,Victor Neves Rangel,Attacker,30,08/09/1990,Brazil,Botafogo,Serie A,,,0,,,,,,,,,,,,14,552,6
896,9974,Diego Santos Gama Camilo,Attacker,25,22/11/1994,Brazil,Botafogo,Serie A,,,0,,,,,,,,,,,,0,0,0
926,10066,Gustavo Ferrareis,Midfielder,24,02/01/1996,Brazil,Botafogo,Serie A,,,0,,,,,,,,,,,,2,57,0
919,10204,Marcos Vinícius de Jesus Araújo,Midfielder,26,26/12/1994,Brazil,Botafogo,Serie A,,,1,,,,,,,,,,,,5,107,1
920,10435,Welker Marçal de Almeida,Attacker,34,24/09/1986,Brazil,Botafogo,Serie A,,,0,,,,,,,,,,,,0,0,0
319,10457,Lucca Mota,Midfielder,21,20/02/1998,Brazil,CSA,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
320,143369,Matheus Prado,Midfielder,20,06/04/2000,Brazil,CSA,Serie A,0.0,0.0,0,0.0,0.0,0.0,3.0,1.0,37.0,0.0,3.0,0.0,0.0,0.0,2,14,0
321,10473,Patrick Fabiano Alves Nóbrega Luz,Attacker,33,04/09/1987,Brazil,CSA,Serie A,5.0,2.0,0,0.0,0.0,0.0,42.0,2.0,71.0,0.0,3.0,2.0,4.0,6.0,5,351,4
323,10464,Madson Formagini Caridade,Midfielder,34,21/05/1986,Brazil,CSA,Serie A,4.0,0.0,0,0.0,0.0,0.0,73.0,7.0,72.0,2.0,7.0,7.0,8.0,1.0,6,356,4
324,10446,Carlos Andrade Souza,Defender,33,23/01/1987,Brazil,CSA,Serie A,15.0,5.0,2,0.0,0.0,0.0,596.0,22.0,79.0,29.0,27.0,16.0,23.0,21.0,26,2275,26
325,10466,Jhon Cley Jesus Silva Coelho,Midfielder,26,09/03/1994,Brazil,CSA,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
328,10472,A. Escobar,Attacker,29,14/05/1991,Colombia,CSA,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
330,96750,Patrick Fabiano Alves Nóbrega,Attacker,33,04/09/1987,Timor-Leste,CSA,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,351,4
332,80381,Elosman Euller Silva Cavalcanti,Defender,25,04/01/1995,Brazil,CSA,Serie A,20.0,6.0,0,0.0,0.0,0.0,205.0,10.0,81.0,8.0,18.0,12.0,8.0,16.0,16,895,11
333,10440,Jordi,Goalkeeper,27,03/09/1993,Brazil,CSA,Serie A,0.0,0.0,0,37.0,0.0,110.0,274.0,3.0,50.0,0.0,0.0,0.0,3.0,2.0,29,2521,28
334,41277,Jean Cleber Santos da Silva,Midfielder,30,29/04/1990,Brazil,CSA,Serie A,12.0,3.0,0,0.0,2.0,0.0,430.0,8.0,79.0,33.0,19.0,11.0,13.0,26.0,24,1230,11
335,10468,Bruno Ramires,Midfielder,26,18/03/1994,Brazil,CSA,Serie A,0.0,0.0,0,0.0,0.0,0.0,41.0,1.0,49.0,1.0,1.0,1.0,0.0,2.0,3,193,3
336,10470,Cassiano Dias Moreira,Attacker,31,16/06/1989,Brazil,CSA,Serie A,10.0,1.0,0,0.0,0.0,0.0,28.0,1.0,54.0,3.0,5.0,4.0,8.0,11.0,10,561,6
337,10475,Gerson José Laurentino Junior,Attacker,21,09/12/1999,Brazil,CSA,Serie A,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2,16,0
340,10444,Igo Gabriel Santos Pereira,Goalkeeper,19,13/10/2001,Brazil,CSA,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
341,10448,Luciano Castan da Silva,Defender,31,13/09/1989,Brazil,CSA,Serie A,8.0,1.0,0,0.0,0.0,0.0,1067.0,8.0,79.0,13.0,11.0,9.0,12.0,26.0,34,3060,34
342,10461,Lucas Vinicius Dias Costa,Defender,25,20/07/1995,Brazil,CSA,Serie A,2.0,0.0,0,0.0,0.0,0.0,43.0,0.0,74.0,1.0,0.0,0.0,1.0,4.0,2,99,1
345,10458,Rafael Chagas Machado,Midfielder,33,01/04/1987,Brazil,CSA,Serie A,12.0,5.0,1,0.0,1.0,0.0,138.0,16.0,73.0,15.0,1.0,1.0,3.0,3.0,10,623,6
347,10272,Marinaldo dos Santos Oliveira,Defender,30,13/05/1990,Brazil,CSA,Serie A,10.0,2.0,0,0.0,3.0,0.0,449.0,9.0,76.0,22.0,19.0,12.0,15.0,37.0,24,1750,21
348,10469,Mauro Silva do Nascimento Junior,Midfielder,26,28/02/1994,Brazil,CSA,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
349,10474,Matheus Sávio,Midfielder,23,15/04/1997,Brazil,CSA,Serie A,16.0,8.0,1,0.0,0.0,0.0,129.0,10.0,65.0,7.0,15.0,10.0,7.0,5.0,8,653,7
350,70599,R. Gamarra,Attacker,32,10/12/1988,Paraguay,CSA,Serie A,0.0,0.0,0,0.0,0.0,0.0,5.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,2,52,0
351,10471,Lohan  dos Santos Freire,Attacker,25,20/09/1995,Brazil,CSA,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
352,10450,Luiz Diallisson de Souza Alves,Defender,34,13/12/1986,Brazil,CSA,Serie A,35.0,16.0,4,0.0,1.0,0.0,326.0,14.0,68.0,24.0,32.0,17.0,44.0,39.0,32,2615,31
353,10459,Dawhan Fran Urano Da Purificação Oliveira,Midfielder,24,03/06/1996,Brazil,CSA,Serie A,17.0,2.0,0,0.0,0.0,0.0,821.0,22.0,81.0,54.0,15.0,12.0,11.0,31.0,32,2454,26
357,10445,Ronaldo Luiz Alves,Defender,31,09/07/1989,Brazil,CSA,Serie A,7.0,0.0,0,0.0,0.0,0.0,153.0,0.0,81.0,7.0,0.0,0.0,3.0,6.0,6,512,5
358,53956,Bruno Alves de Souza,Attacker,28,13/09/1992,Brazil,CSA,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,432,3
359,64288,Francinilson Santos Meireles,Midfielder,30,03/05/1990,Brazil,CSA,Serie A,1.0,0.0,1,0.0,0.0,0.0,71.0,9.0,67.0,2.0,13.0,2.0,8.0,6.0,11,683,7
361,10462,Cicero dos Santos,Midfielder,32,09/06/1988,Brazil,CSA,Serie A,7.0,0.0,0,0.0,0.0,0.0,220.0,8.0,73.0,9.0,8.0,7.0,5.0,8.0,14,1000,13
362,10441,Fabrício Barros Santana,Goalkeeper,34,07/01/1986,Brazil,CSA,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
363,10449,Celsonil Santos de Macedo Júnior,Defender,32,15/03/1988,Brazil,CSA,Serie A,1.0,1.0,0,0.0,1.0,0.0,251.0,8.0,80.0,20.0,7.0,6.0,2.0,6.0,12,869,9
364,10467,Cristian Oscar Maidana,Midfielder,33,24/01/1987,Argentina,CSA,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25,1
365,10442,João Carlos Heidemann,Goalkeeper,32,06/04/1988,Brazil,CSA,Serie A,0.0,0.0,0,19.0,0.0,29.0,116.0,0.0,61.0,0.0,0.0,0.0,1.0,0.0,11,899,10
366,9963,J. Gómez,Midfielder,31,21/12/1989,Argentina,CSA,Serie A,45.0,18.0,5,0.0,3.0,0.0,536.0,37.0,78.0,30.0,46.0,31.0,61.0,33.0,26,2167,25
367,146378,Warley,Defender,21,17/09/1999,Brazil,CSA,Serie A,5.0,1.0,0,0.0,0.0,0.0,149.0,4.0,72.0,5.0,11.0,8.0,25.0,6.0,13,677,7
354,9298,Alisson Pelegrini Safira,Attacker,25,17/03/1995,Brazil,CSA,Serie A,,,0,,,,,,,,,,,,7,148,1
346,9324,Héctor Ariel Bustamante,Attacker,25,31/03/1995,Paraguay,CSA,Serie A,,,1,,,,,,,,,,,,19,1174,14
356,9331,Emilton Pedroso Domingues,Attacker,26,28/03/1994,Brazil,CSA,Serie A,,,1,,,,,,,,,,,,5,115,0
339,9341,Alan Henrique Costa,Defender,30,30/10/1990,Brazil,CSA,Serie A,,,1,,,,,,,,,,,,26,2278,26
355,9687,Alecsandro Barbosa Felisbino,Attacker,39,04/02/1981,Brazil,CSA,Serie A,,,2,,,,,,,,,,,,20,1172,15
331,10028,Nilton Ferreira Júnior,Midfielder,33,21/04/1987,Brazil,CSA,Serie A,,,1,,,,,,,,,,,,12,893,12
360,10290,Ricardo Bueno da Silva,Attacker,33,15/08/1987,Brazil,CSA,Serie A,,,4,,,,,,,,,,,,23,1607,17
327,10447,Pablo Estífer Armero,Defender,34,02/11/1986,Colombia,CSA,Serie A,,,0,,,,,,,,,,,,3,203,2
329,10452,Gerson Guimarães Junior,Defender,28,07/01/1992,Brazil,CSA,Serie A,,,0,,,,,,,,,,,,9,810,9
343,10454,Leandro Rosa de Souza,Defender,34,24/02/1986,Brazil,CSA,Serie A,,,0,,,,,,,,,,,,2,97,1
326,10456,Robson Azevedo da Silva,Midfielder,25,21/07/1995,Brazil,CSA,Serie A,,,0,,,,,,,,,,,,3,71,1
344,10463,Victor Wesley dos Santos da Silva,Midfielder,22,21/04/1998,Brazil,CSA,Serie A,,,0,,,,,,,,,,,,9,269,1
322,63981,João Vitor Lima Gomes,Midfielder,32,01/06/1988,Brazil,CSA,Serie A,,,0,,,,,,,,,,,,20,1702,20
338,70770,Julián Alfonso Benítez Franco,Attacker,33,06/06/1987,Paraguay,CSA,Serie A,,,0,,,,,,,,,,,,0,0,0
