,id,nome,posição,idade,data_nascimento,nacionalidade,time,liga,total_chutes,chutes_no_gol,gols,gols_sofridos,assistências,defesas,total_passes,passes_chaves,%passes_certos,desarmes,dribles_tentados,dribles_realizados,faltas_sofridas,faltas_cometidas,total_jogos,minutos_jogados,jogos_escalados
90,10004,Eduardo Sasha,Attacker,28,24/02/1992,Brazil,Atletico-MG,Serie A,18.0,9.0,3,0.0,2.0,0.0,279.0,13.0,20.0,3.0,10.0,5.0,19.0,14.0,17,1269,15
91,266657,Sávio,Attacker,16,10/04/2004,Brazil,Atletico-MG,Serie A,4.0,2.0,0,0.0,0.0,0.0,47.0,1.0,8.0,3.0,10.0,5.0,4.0,1.0,6,133,2
92,10574,Marrony,Attacker,21,05/02/1999,Brazil,Atletico-MG,Serie A,22.0,15.0,4,0.0,1.0,0.0,72.0,4.0,28.0,7.0,23.0,13.0,8.0,15.0,19,650,7
93,198111,Felipe Felicio,Attacker,18,06/11/2002,Brazil,Atletico-MG,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
97,9483,Maílton,Defender,22,31/05/1998,Brazil,Atletico-MG,Serie A,,,0,,,,,,,,,,,,5,102,1
94,9876,Fábio Santos,Defender,35,16/09/1985,Brazil,Atletico-MG,Serie A,,,0,,,,,,,,,,,,5,72,1
100,9878,Gustavo Blanco,Midfielder,26,03/10/1994,Brazil,Atletico-MG,Serie A,,,0,,,,,,,,,,,,0,0,0
95,9880,J. Cazares,Midfielder,28,03/04/1992,Ecuador,Atletico-MG,Serie A,,,0,,,,,,,,,,,,0,0,0
99,9882,José Welison,Midfielder,25,11/03/1995,Brazil,Atletico-MG,Serie A,,,0,,,,,,,,,,,,0,0,0
98,9894,Ricardo Oliveira,Attacker,40,06/05/1980,Brazil,Atletico-MG,Serie A,,,0,,,,,,,,,,,,0,0,0
62,9978,Everson,Goalkeeper,30,22/07/1990,Brazil,Atletico-MG,Serie A,,,0,,,,,,,,,,,,13,1170,13
60,10216,Bruno da Silva Costa,Attacker,20,28/03/2000,Brazil,Atletico-MG,Serie A,,,0,,,,,,,,,,,,2,41,0
96,44494,R. Otero,Midfielder,28,09/11/1992,Venezuela,Atletico-MG,Serie A,,,0,,,,,,,,,,,,0,0,0
75,157828,Carlos,Defender,19,19/02/2001,Brazil,Atletico-MG,Serie A,,,0,,,,,,,,,,,,0,0,0
58,160255,Guilherme Castilho Carvalho,Midfielder,21,19/09/1999,Brazil,Atletico-MG,Serie A,,,0,,,,,,,,,,,,0,0,0
59,197017,Matheus Mendes Werneck de Oliveira,Goalkeeper,21,10/03/1999,Brazil,Atletico-MG,Serie A,,,0,,,,,,,,,,,,0,0,0
162,9910,Patrick de Lucca,Defender,20,02/03/2000,Brazil,Bahia,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
163,9875,Hélio Júnior,Defender,20,25/01/2000,Brazil,Bahia,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
164,197252,Jose Roberto Ramos da Silva,Midfielder,19,20/06/2001,Brazil,Bahia,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
166,288013,Marcelo Ryan,Attacker,18,08/06/2002,Brazil,Bahia,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
167,10033,Flavio,Midfielder,24,10/02/1996,Brazil,Bahia,Serie A,1.0,1.0,0,0.0,0.0,0.0,39.0,1.0,83.0,9.0,1.0,1.0,1.0,3.0,1,90,1
170,10012,Douglas Friedrich,Goalkeeper,32,12/12/1988,Brazil,Bahia,Serie A,0.0,0.0,0,15.0,0.0,29.0,210.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,16,1418,16
171,9904,Matheus Teixeira,Goalkeeper,21,08/03/1999,Brazil,Bahia,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
172,10010,Anderson,Goalkeeper,37,20/11/1983,Brazil,Bahia,Serie A,0.0,0.0,0,9.0,0.0,11.0,59.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,4,292,3
173,197050,Mateus,Goalkeeper,26,03/08/1994,Brazil,Bahia,Serie A,0.0,0.0,0,4.0,0.0,7.0,28.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2,180,2
174,266856,Fabrício,Goalkeeper,20,15/06/2000,Brazil,Bahia,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
175,10015,Nino Paraíba,Defender,34,10/01/1986,Brazil,Bahia,Serie A,7.0,2.0,1,0.0,1.0,0.0,498.0,12.0,34.0,31.0,25.0,7.0,14.0,22.0,18,1400,16
176,33336,Wanderson,Defender,29,07/02/1991,Brazil,Bahia,Serie A,4.0,0.0,0,0.0,0.0,0.0,45.0,0.0,42.0,1.0,0.0,0.0,2.0,1.0,1,90,1
178,10376,Zeca,Defender,26,16/05/1994,Brazil,Bahia,Serie A,3.0,0.0,1,0.0,0.0,0.0,161.0,3.0,76.0,1.0,2.0,2.0,1.0,3.0,6,292,3
179,10022,Ernando,Defender,32,17/04/1988,Brazil,Bahia,Serie A,7.0,4.0,1,0.0,1.0,0.0,515.0,7.0,46.0,9.0,8.0,4.0,3.0,12.0,14,1239,14
180,10021,Douglas Borel,Defender,18,30/03/2002,Brazil,Bahia,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
181,374,João Pedro,Defender,24,15/11/1996,Brazil,Bahia,Serie A,0.0,0.0,0,0.0,0.0,0.0,19.0,0.0,67.0,0.0,3.0,2.0,0.0,2.0,1,90,1
182,10024,Lucas Fonseca,Defender,35,02/08/1985,Brazil,Bahia,Serie A,1.0,1.0,0,0.0,0.0,0.0,335.0,0.0,33.0,7.0,2.0,2.0,5.0,8.0,11,990,11
183,10481,Juninho Capixaba,Defender,23,06/07/1997,Brazil,Bahia,Serie A,10.0,3.0,0,0.0,4.0,0.0,769.0,25.0,45.0,36.0,38.0,23.0,24.0,19.0,17,1443,16
184,9912,Juninho,Defender,25,01/02/1995,Brazil,Bahia,Serie A,9.0,4.0,2,0.0,0.0,0.0,553.0,1.0,46.0,13.0,3.0,2.0,6.0,4.0,17,1484,16
185,197051,Matheus Bahia,Defender,21,11/08/1999,Brazil,Bahia,Serie A,0.0,0.0,0,0.0,0.0,0.0,44.0,0.0,39.0,2.0,2.0,1.0,1.0,3.0,2,155,2
186,288008,Lucimário,Defender,19,25/04/2001,Brazil,Bahia,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
187,288009,Vinicius Barcellos,Defender,18,16/02/2002,Brazil,Bahia,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
188,288287,Ryan,Defender,18,14/05/2002,Brazil,Bahia,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
189,9888,Elias,Midfielder,35,16/05/1985,Brazil,Bahia,Serie A,7.0,0.0,0,0.0,0.0,0.0,284.0,5.0,29.0,12.0,8.0,4.0,8.0,15.0,8,627,7
190,10320,Daniel,Midfielder,24,11/01/1996,Brazil,Bahia,Serie A,12.0,6.0,3,0.0,1.0,0.0,628.0,31.0,43.0,10.0,20.0,15.0,28.0,10.0,19,1075,12
191,10094,Rodriguinho,Midfielder,32,27/03/1988,Brazil,Bahia,Serie A,17.0,10.0,4,0.0,1.0,0.0,239.0,8.0,34.0,6.0,26.0,15.0,27.0,12.0,13,871,11
192,10167,Ronaldo,Midfielder,24,23/10/1996,Brazil,Bahia,Serie A,4.0,1.0,0,0.0,1.0,0.0,391.0,3.0,47.0,25.0,6.0,5.0,7.0,22.0,13,888,10
193,10034,Elton,Midfielder,30,17/03/1990,Brazil,Bahia,Serie A,1.0,0.0,0,0.0,0.0,0.0,61.0,2.0,31.0,3.0,0.0,0.0,1.0,4.0,4,120,1
194,10027,Ramires,Midfielder,20,10/08/2000,Brazil,Bahia,Serie A,2.0,1.0,0,0.0,0.0,0.0,57.0,2.0,14.0,2.0,5.0,2.0,6.0,2.0,3,178,3
195,9429,Alesson,Midfielder,21,16/02/1999,Brazil,Bahia,Serie A,2.0,1.0,0,0.0,0.0,0.0,25.0,3.0,49.0,5.0,12.0,9.0,6.0,2.0,6,67,0
196,10031,Gregore,Midfielder,26,02/03/1994,Brazil,Bahia,Serie A,10.0,3.0,0,0.0,3.0,0.0,831.0,13.0,56.0,43.0,26.0,22.0,9.0,49.0,16,1347,16
197,10035,Marco Antonio,Midfielder,23,01/10/1997,Brazil,Bahia,Serie A,5.0,3.0,1,0.0,2.0,0.0,111.0,12.0,18.0,7.0,12.0,7.0,21.0,9.0,14,361,2
198,64032,Edson,Midfielder,22,24/04/1998,Brazil,Bahia,Serie A,2.0,0.0,0,0.0,0.0,0.0,137.0,2.0,15.0,9.0,3.0,2.0,9.0,3.0,7,299,4
199,9610,Ramon,Midfielder,23,19/05/1997,Brazil,Bahia,Serie A,1.0,1.0,0,0.0,0.0,0.0,41.0,1.0,13.0,1.0,1.0,1.0,1.0,3.0,3,82,1
200,80537,Fessin,Midfielder,21,04/01/1999,Brazil,Bahia,Serie A,7.0,6.0,1,0.0,0.0,0.0,101.0,5.0,12.0,7.0,11.0,7.0,6.0,3.0,10,431,5
201,265687,João Vitor Cezar do Prado,Midfielder,17,16/03/2003,Brazil,Bahia,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
202,266489,Jeferson Douglas,Midfielder,19,19/03/2001,Brazil,Bahia,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
203,288010,Luiz Felipe  Silverio Silva,Midfielder,20,15/06/2000,Brazil,Bahia,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
204,10042,Elber,Attacker,28,27/05/1992,Brazil,Bahia,Serie A,25.0,13.0,2,0.0,1.0,0.0,519.0,27.0,40.0,6.0,48.0,36.0,36.0,9.0,19,1252,15
205,10041,Gilberto,Attacker,31,05/06/1989,Brazil,Bahia,Serie A,46.0,23.0,5,0.0,1.0,0.0,215.0,8.0,17.0,11.0,19.0,11.0,27.0,20.0,19,1269,17
206,10578,Rossi,Attacker,27,22/04/1993,Brazil,Bahia,Serie A,13.0,5.0,2,0.0,0.0,0.0,241.0,13.0,27.0,8.0,23.0,13.0,21.0,13.0,17,1021,10
207,10258,Clayson,Attacker,25,19/03/1995,Brazil,Bahia,Serie A,13.0,6.0,2,0.0,1.0,0.0,224.0,15.0,27.0,9.0,28.0,17.0,15.0,13.0,16,607,6
208,197059,Saldanha,Attacker,21,18/08/1999,Brazil,Bahia,Serie A,13.0,4.0,2,0.0,0.0,0.0,61.0,2.0,26.0,1.0,23.0,14.0,8.0,11.0,16,334,0
209,288011,Thiago,Attacker,20,31/10/2000,Brazil,Bahia,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
210,288012,Daniel,Attacker,19,01/03/2001,Brazil,Bahia,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
211,266493,Edilson,Attacker,20,15/05/2000,Brazil,Bahia,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
212,266494,João Pedro Sacramento,Attacker,17,18/01/2003,Brazil,Bahia,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
177,9953,Anderson Martins,Defender,33,21/08/1987,Brazil,Bahia,Serie A,,,0,,,,,,,,,,,,4,232,3
168,10017,Ignacio da Silva Oliveira,Defender,24,01/12/1996,Brazil,Bahia,Serie A,,,0,,,,,,,,,,,,0,0,0
213,10044,Fernandão,Attacker,33,27/03/1987,Brazil,Bahia,Serie A,,,0,,,,,,,,,,,,1,25,0
169,10091,Jádson Alves dos Santos,Midfielder,27,30/08/1993,Brazil,Bahia,Serie A,,,0,,,,,,,,,,,,5,178,2
165,238471,Christian,Attacker,19,17/03/2001,Brazil,Bahia,Serie A,,,0,,,,,,,,,,,,0,0,0
101,10056,Fernando Costanza,Defender,22,29/11/1998,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,21.0,0.0,58.0,3.0,0.0,0.0,1.0,1.0,2,85,1
102,9679,Fernandes,Midfielder,25,21/02/1995,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
103,197316,Nicholas,Defender,21,04/03/1999,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
104,197318,Elivelton,Defender,20,09/05/2000,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
105,194888,Luro,Defender,19,17/01/2001,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
106,197319,Breno,Defender,18,28/02/2002,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
107,197321,Michel Costa,Midfielder,19,20/12/2001,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
108,80475,Lucas Campos,Attacker,23,30/10/1997,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
109,197325,Dedé,Attacker,18,17/04/2002,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
110,80528,Andrew da Silva Ventura,Goalkeeper,19,01/07/2001,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
111,10077,Luis Henrique,Attacker,19,14/12/2001,Brazil,Botafogo,Serie A,11.0,7.0,0,0.0,0.0,0.0,78.0,7.0,59.0,0.0,16.0,10.0,4.0,1.0,5,410,5
112,10068,João Paulo,Midfielder,29,08/03/1991,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
113,9567,Leandrinho,Midfielder,24,21/09/1996,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
114,10063,Wenderson da Silva Costa Ferreira,Midfielder,22,07/06/1998,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
115,16558,Gabriel Jhon Cortéz Casierra,Midfielder,25,10/10/1995,Ecuador,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
119,10045,Diego Cavalieri,Goalkeeper,38,01/12/1982,Brazil,Botafogo,Serie A,0.0,0.0,0,11.0,0.0,25.0,220.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,11,990,11
120,2497,R. Fernández,Goalkeeper,32,29/03/1988,Paraguay,Botafogo,Serie A,0.0,0.0,0,7.0,0.0,35.0,152.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,8,720,8
121,9591,Saulo,Goalkeeper,25,20/04/1995,Brazil,Botafogo,Serie A,0.0,0.0,0,1.0,0.0,4.0,25.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1,90,1
122,10047,Diego,Goalkeeper,22,28/07/1998,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
123,10048,Marcinho,Defender,24,16/05/1996,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
124,51767,F. Barrandeguy,Defender,24,08/05/1996,Uruguay,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,169.0,4.0,55.0,4.0,9.0,7.0,6.0,4.0,8,461,4
125,10049,Lucas Barros,Defender,21,21/08/1999,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
126,41382,Cascardo,Defender,23,24/03/1997,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
127,9907,Victor Luis,Defender,27,23/06/1993,Brazil,Botafogo,Serie A,11.0,5.0,2,0.0,0.0,0.0,566.0,16.0,41.0,30.0,12.0,8.0,16.0,12.0,15,1326,15
128,10052,Marcelo Benevenuto,Defender,24,07/01/1996,Brazil,Botafogo,Serie A,10.0,2.0,0,0.0,0.0,0.0,704.0,2.0,55.0,20.0,8.0,7.0,11.0,16.0,17,1486,17
129,146378,Warley,Defender,21,17/09/1999,Brazil,Botafogo,Serie A,2.0,1.0,0,0.0,0.0,0.0,40.0,0.0,8.0,1.0,3.0,2.0,3.0,5.0,5,96,1
130,197315,Wesley,Defender,19,07/01/2001,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
131,265274,Vitor Marinho,Defender,19,12/07/2001,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
132,10053,Helerson,Defender,23,28/10/1997,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
133,10338,Kevin,Defender,23,07/09/1997,Brazil,Botafogo,Serie A,7.0,4.0,0,0.0,1.0,0.0,592.0,22.0,36.0,20.0,13.0,11.0,13.0,16.0,15,1164,14
134,1058,Rafael Forster,Defender,30,23/07/1990,Brazil,Botafogo,Serie A,8.0,1.0,0,0.0,0.0,0.0,506.0,5.0,49.0,10.0,7.0,5.0,12.0,13.0,15,993,12
135,197317,Hugo,Defender,19,20/09/2001,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5,0
136,9418,Guilherme Santos,Defender,32,05/02/1988,Brazil,Botafogo,Serie A,6.0,1.0,0,0.0,1.0,0.0,237.0,7.0,43.0,12.0,14.0,9.0,10.0,17.0,12,731,8
137,10059,Kanu,Defender,23,07/03/1997,Brazil,Botafogo,Serie A,9.0,1.0,0,0.0,1.0,0.0,863.0,3.0,54.0,24.0,9.0,7.0,20.0,15.0,20,1800,20
138,197320,David Sousa,Defender,19,04/07/2001,Brazil,Botafogo,Serie A,1.0,0.0,0,0.0,0.0,0.0,115.0,0.0,24.0,6.0,0.0,0.0,1.0,2.0,6,226,3
139,9422,Luiz Otavio,Midfielder,23,18/03/1997,Brazil,Botafogo,Serie A,4.0,3.0,0,0.0,0.0,0.0,140.0,1.0,35.0,3.0,1.0,0.0,4.0,8.0,13,296,2
142,10064,Rhuan,Midfielder,20,25/01/2000,Brazil,Botafogo,Serie A,15.0,3.0,0,0.0,1.0,0.0,153.0,10.0,23.0,3.0,30.0,15.0,21.0,2.0,16,777,9
143,197322,Romildo Del Piage de Souza,Midfielder,20,12/04/2000,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
144,41391,Éber Bessa,Midfielder,28,21/03/1992,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,6.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,3,102,1
145,6857,K. Honda,Midfielder,34,13/06/1986,Japan,Botafogo,Serie A,14.0,5.0,2,0.0,0.0,0.0,457.0,14.0,46.0,20.0,13.0,8.0,5.0,15.0,13,948,11
146,25352,S. Kalou,Midfielder,35,05/08/1985,Côte d'Ivoire,Botafogo,Serie A,10.0,3.0,1,0.0,0.0,0.0,186.0,8.0,12.0,4.0,21.0,7.0,12.0,12.0,13,640,7
147,39698,A. Lecaros,Midfielder,21,13/10/1999,Peru,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,27.0,2.0,12.0,1.0,2.0,2.0,1.0,0.0,2,66,1
148,197323,Wendel Lessa de Macedo Gonçalves,Midfielder,18,06/02/2002,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
149,68057,Rafael Navarro Leal,Midfielder,20,14/04/2000,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
150,238357,Kayque Luiz Pereira,Midfielder,20,12/07/2000,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
151,13369,C. Rentería,Midfielder,25,05/07/1995,Colombia,Botafogo,Serie A,3.0,2.0,0,0.0,0.0,0.0,143.0,1.0,14.0,10.0,3.0,1.0,4.0,13.0,9,450,5
152,283832,Igor César,Midfielder,20,30/03/2000,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
153,10069,Cícero,Midfielder,36,26/08/1984,Brazil,Botafogo,Serie A,1.0,0.0,0,0.0,0.0,0.0,63.0,1.0,44.0,1.0,0.0,0.0,2.0,0.0,3,61,0
154,197324,Sebastião Ênio Santos de Almeida,Midfielder,19,03/03/2001,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1,8,0
155,180236,Caio Alexandre,Midfielder,21,24/02/1999,Brazil,Botafogo,Serie A,16.0,8.0,4,0.0,0.0,0.0,574.0,16.0,42.0,25.0,18.0,13.0,27.0,25.0,19,1420,18
156,159718,Matheus Babi,Attacker,23,18/07/1997,Brazil,Botafogo,Serie A,28.0,13.0,5,0.0,1.0,0.0,237.0,14.0,24.0,17.0,19.0,10.0,44.0,42.0,18,1396,15
158,10144,Bruno Nazário,Attacker,25,09/02/1995,Brazil,Botafogo,Serie A,19.0,8.0,1,0.0,2.0,0.0,384.0,30.0,42.0,18.0,20.0,14.0,19.0,19.0,14,1036,12
159,9329,Pedro Raul,Attacker,24,05/11/1996,Brazil,Botafogo,Serie A,23.0,9.0,3,0.0,1.0,0.0,196.0,11.0,21.0,5.0,19.0,11.0,18.0,18.0,14,875,9
160,271784,Davi Araújo,Attacker,21,20/03/1999,Brazil,Botafogo,Serie A,5.0,2.0,0,0.0,0.0,0.0,74.0,2.0,7.0,2.0,19.0,13.0,12.0,8.0,8,241,1
161,269441,Matheus Nascimento,Attacker,16,03/03/2004,Brazil,Botafogo,Serie A,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1,10,0
141,9882,José Welison,Midfielder,25,11/03/1995,Brazil,Botafogo,Serie A,,,0,,,,,,,,,,,,3,173,2
117,10073,Luiz Fernando,Attacker,24,16/10/1996,Brazil,Botafogo,Serie A,,,1,,,,,,,,,,,,2,91,1
157,10327,Kelvin,Attacker,27,01/06/1993,Brazil,Botafogo,Serie A,,,0,,,,,,,,,,,,3,119,1
118,10552,Danilo Barcelos,Defender,29,17/08/1991,Brazil,Botafogo,Serie A,,,0,,,,,,,,,,,,3,209,2
116,78363,Ruan Renato Bonifacio Augusto,Defender,26,14/01/1994,Brazil,Botafogo,Serie A,,,0,,,,,,,,,,,,0,0,0
140,80998,I. Angulo,Midfielder,21,22/03/1999,Colombia,Botafogo,Serie A,,,0,,,,,,,,,,,,1,13,0
389,9455,Anderson Marques de Oliveira,Defender,37,06/02/1983,Brazil,Bragantino,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
394,9449,Júlio César,Goalkeeper,36,27/10/1984,Brazil,Bragantino,Serie A,0.0,0.0,0,7.0,0.0,22.0,153.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,6,540,6
395,9862,Cleiton,Goalkeeper,23,19/08/1997,Brazil,Bragantino,Serie A,0.0,0.0,0,18.0,0.0,37.0,292.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0,14,1260,14
396,9447,Alex Alves,Goalkeeper,34,08/11/1986,Brazil,Bragantino,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
397,16370,L. Realpe,Defender,19,26/02/2001,Ecuador,Bragantino,Serie A,1.0,0.0,0,0.0,0.0,0.0,149.0,1.0,34.0,6.0,0.0,0.0,1.0,1.0,5,409,5
398,9458,Léo Ortiz,Defender,24,03/01/1996,Brazil,Bragantino,Serie A,8.0,4.0,3,0.0,0.0,0.0,838.0,5.0,50.0,20.0,13.0,9.0,12.0,14.0,21,1819,20
399,9456,Ligger,Defender,32,18/05/1988,Brazil,Bragantino,Serie A,1.0,0.0,0,0.0,1.0,0.0,462.0,3.0,34.0,21.0,3.0,3.0,8.0,19.0,14,1146,12
400,9452,Edimar Fraga,Defender,34,21/05/1986,Brazil,Bragantino,Serie A,15.0,2.0,0,0.0,0.0,0.0,578.0,7.0,42.0,21.0,13.0,6.0,10.0,26.0,17,1332,15
401,9453,Aderlan,Defender,30,18/08/1990,Brazil,Bragantino,Serie A,8.0,1.0,0,0.0,0.0,0.0,467.0,17.0,37.0,45.0,20.0,12.0,16.0,32.0,18,1419,16
402,10089,Fabrício Bruno,Defender,24,12/02/1996,Brazil,Bragantino,Serie A,2.0,0.0,0,0.0,0.0,0.0,133.0,0.0,85.0,7.0,0.0,0.0,2.0,5.0,5,317,4
403,115530,Weverton,Defender,21,15/06/1999,Brazil,Bragantino,Serie A,1.0,0.0,0,0.0,0.0,0.0,69.0,0.0,58.0,4.0,1.0,0.0,0.0,1.0,5,136,1
404,13575,C. Haydar,Defender,19,31/03/2001,Colombia,Bragantino,Serie A,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
405,196101,Weverson,Defender,20,05/07/2000,Brazil,Bragantino,Serie A,3.0,1.0,0,0.0,0.0,0.0,186.0,3.0,42.0,10.0,9.0,3.0,1.0,9.0,13,586,7
